message_id,message_type,date_utc_offset,forwarded,photo_assets,photo_count,missing_asset_count,source_channel,text_sha256,text_excerpt,content_type,book_assignment,include_in_book,useful,classification_confidence,remedy_focus,canonical_remedy,remedy_slug,canonical_card_message_id,duplicate_of_message_id,source_file,source_anchor
"message554","default","19.05.2025 20:01:25 UTC-05:00","no","","0","0","Психогомеопатия: Алхимия души.","7f3c354b5ea98b3ee1396f7cc65a0213354c16c4309e35724aaa32811d694c64","- В ЧЕМ ОСОБЕННОСТЬ препаратов высокой потенции d1000+? - Это вскрывающие препараты! Приведу пример: Staphysagria, препарат, который помогает отстоять свои границы. Препарат можно активировать в нескольких потенциях: - d6: снижает воспаления мочеполовой системы, кожи; - d9: дает внутреннюю стабилизацию, опору; - d30: дает смелость заявить о себе, отстоять гр","subpersonality","book_03","yes","yes","medium","mention_only","Staphysagria","staphysagria; staphysagria","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message554"
"message-203","service","","no","","0","0","Психогомеопатия: Алхимия души.","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","service_history","service","no","no","high","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message-203"
"message556","default","20.05.2025 10:01:01 UTC-05:00","no","photos/photo_357@20-05-2025_10-01-01.jpg","1","0","Психогомеопатия: Алхимия души.","37505ba23203825e1ca15cdd5304cc940858b3ce31ee8ad7edb53158df6e64c4","Курс Коррекции Сценария 4 неделя 26 день — Возвращение. Персефона выходит из Тени. Первый шаг Новой жизни. Тема: Рождение нового “Я”. Первая живая попытка быть иначе. СОСТОЯНИЕ: После перехода через Стикс (25 день) сегодня все звучит иначе, более ярко и непривычно. Уже есть желание проявить свое новое Я, но пока еще не очень ясно как. Возможна лёгкая пустота","other","out_of_scope","no","no","low","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message556"
"message-204","service","","no","","0","0","Психогомеопатия: Алхимия души.","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","service_history","service","no","no","high","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message-204"
"message557","default","21.05.2025 10:24:30 UTC-05:00","no","photos/photo_358@21-05-2025_10-24-30.jpg","1","0","Психогомеопатия: Алхимия души.","acfbc2f64a564d6c0f480206d0a9e704709968c572df9ef1980cb9f28ff10a15","Курс Коррекции Сценария 4 неделя: Освобождение. День 27. Разрыв контракта. Начало нового. Первый запах мечты. Тема: Освобождение от старого. Я знаю, кем я стал. Я не спешу. СОСТОЯНИЕ: Сегодня ты уже чувствуешь: “ Я не принадлежу прошлому.” Есть внутренняя тишина и решимость. Это ритуальный момент зрелости. Ты чувствуешь себя свободным — даже если ещё не знае","other","out_of_scope","no","no","low","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message557"
"message559","default","21.05.2025 16:56:11 UTC-05:00","no","photos/photo_359@21-05-2025_16-56-11.jpg","1","0","Психогомеопатия: Алхимия души.","f8155cb823332d9940083bce02bfd933c3a6de8777a20fe0bad0e362b70a9b9f","ОСОБЕННОСТЬ ПРЕПАРАТОВ ВЫСОКОЙ ПОТЕНЦИИ (d1000). Они не поддерживают, а вскрывают. #1. Препараты низких потенций снимают напряжение души и тела, восполняют ресурс, мягко поддерживают человека к его целям. #2. Препараты высоких потенций снимают маски, защиты, сценарии. Человек ощущает себя, как есть. И начинает заново создавать модель своей жизни. КАК ПРЕПАРА","theory_method","book_01","yes","yes","medium","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message559"
"message560","default","21.05.2025 18:33:38 UTC-05:00","no","","0","0","Психогомеопатия: Алхимия души.","ee042de48986824a8cedff71e27a517bda7a94047c3bd8e1d2a18e5ea10387f0","ПРОСТРАНСТВО ТРАНСФОРМАЦИИ (Пространство Защиты). Где-то к 25 дню трансформации слетают прежние маски. Ты уже не хочешь играть прошлые роли. Старый образ уже уходит, а новый еще не проявился. И здесь важно наработать личные ОПОРЫ. КАК НАРАБОТАТЬ ОПОРЫ? Есть несколько сфер: #1. Телесная опора (контакт с телом, опора на себя) - перемещение веса - медленная пох","subpersonality","book_03","yes","yes","medium","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message560"
"message561","default","21.05.2025 22:01:16 UTC-05:00","no","","0","0","Психогомеопатия: Алхимия души.","2910d48615589ee69b423dfca7dc2c5c5f886b464d58de18cbec3e40aee08f89","По сути Гомеопатия 3 уровня (Коррекция Сценария) - это глубинная коррекция самой слабой, травмированной субличности, которая создала много защит: сценарий жизни. Мы проходим сквозь саркофаг защит, находим в нем свою душу (Персефону в подземелье Аида), даем ей поддержку и интегрируем свою тень (свой вытесненный ресурс). Но для такой глубокой работы, желательн","subpersonality","book_03","yes","yes","medium","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message561"
"message562","default","21.05.2025 22:42:10 UTC-05:00","no","","0","0","Психогомеопатия: Алхимия души.","ac3dcc0e98a2d7d79247cbdb6eb5153a88f84c4f3910686d9f872f141f90a894","Что происходит с Базовой травмированной субличностью (сценарием) в рамках Курса трансформации: МЕСЯЦ 1. - 1 неделя: Субличность и ее страдание проявляется из под маски привычного сценария. Симптом активируется. - 2 неделя: Крик субличности. Признание глубины ее боли и проявления. Симптом реагирует на эмоции. - 3 неделя: Разговор с субличностью и ее первое об","subpersonality","book_03","yes","yes","medium","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message562"
"message-205","service","","no","","0","0","Психогомеопатия: Алхимия души.","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","service_history","service","no","no","high","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message-205"
"message563","default","22.05.2025 09:20:28 UTC-05:00","no","photos/photo_360@22-05-2025_09-20-28.jpg","1","0","Психогомеопатия: Алхимия души.","2fcafb75abd3ed46a27789a2933d6fa4bb69e196b70855026dc02fc287e2a2b2","Курс «Коррекции Сценария»: Неделя 4. ДЕНЬ 28 — Возвращение к свету Тема: Я вышел. Я другой. Я стою в свете — с собой. СОСТОЯНИЕ: Значительно больше решительности, уверенности, опоры на себя. Ты завершил глубинный путь. Ты не борешься, не защищаешься, не ищешь — ты присутствуешь. Это новое качество тишины : не пустота, а наполненность . Ты не ждёшь доказатель","other","out_of_scope","no","no","low","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message563"
"message-206","service","","no","","0","0","Психогомеопатия: Алхимия души.","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","service_history","service","no","no","high","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message-206"
"message564","default","23.05.2025 10:39:59 UTC-05:00","no","photos/photo_361@23-05-2025_10-39-59.jpg","1","0","Психогомеопатия: Алхимия души.","27d4674bab3b9279ba3fea677d52b50dd91f52c82cddc74563fd9e1f0371f9c4","Курс Коррекции Сценария. Неделя 5. День 29. Посадка семени. Первый выбор. Тема: Ты не должен — ты выбираешь. Новое поведение без усилия. Я проявляюсь не чтобы понравиться. Я учусь быть собой среди других. СОСТОЯНИЕ: Возможно легкая робость или азарт. После 28 дня тишины и внутреннего укоренения, внутри появляется импульс к действию . Приходит желание сделать","other","out_of_scope","no","no","low","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message564"
"message565","default","23.05.2025 18:05:35 UTC-05:00","no","photos/photo_362@23-05-2025_18-05-35.jpg","1","0","Психогомеопатия: Алхимия души.","d118a293db763063d83fcdf6b05e5ce2783f25ba1341c91dc5948eca722388fa","CINCHONA (хинна) Чудесный препарат, который возвращает разорванные связи. Если вы избегаете кого-то, стыдитесь, разочаровались, боитесь предательства - этот препарат опять запускает волну жизни в ваши отношения. В отношения с миром и собой. Мягко зажигается надежда на близость и огоньки чувств. ПОКАЗАНИЯ: - препарат подходит когда жизнь кажется потеряла радо","remedy_card","book_02","yes","yes","high","full_card","Cinchona","cinchona","message565","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message565"
"message566","default","23.05.2025 18:29:58 UTC-05:00","no","photos/photo_363@23-05-2025_18-29-58.jpg","1","0","Психогомеопатия: Алхимия души.","9cbd72eebd0fb9a2e90fdfce478788854879274dfae0248e9791196b1158ec9c","CINCHONA — возвращение света Я отдавал себя без счёта — в заботу, в близость, в яркий смех. И вдруг остался без чего-то, что называл себе — «я есть». Я был как чаша, что пустела, с улыбкой — даже в серой мгле. Я душу прятал за весельем, чтоб не просить: «а дайте мне…» Но ночь упала. И в паденье Я вдруг услышал: «ты живой». И с этой болью — откровенье: ты мож","remedy_card_support","book_02","yes","yes","high","supporting_post","Cinchona","cinchona","message565","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message566"
"message567","default","23.05.2025 21:05:23 UTC-05:00","no","","0","0","Психогомеопатия: Алхимия души.","db94e22147363a30ac64d7e45a08908609d1c8d8aaaff95560549aa60c26f217","КОРРЕКЦИЯ СЦЕНАРИЯ. - Зачем я описываю процесс как каждый день идет развитие сценария на 3м уровне гомеопатии? - Есть нюанс: 1) смена сценария происходит на 50% благодаря препаратам гомеопатии (травма перерабатывается и ты уже не так прячешься за старые сценарии-защиты), 2) а на вторые 50% смена сценария происходит благодаря осознанию того, что происходит вн","theory_method","book_01","yes","yes","medium","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message567"
"message-207","service","","no","","0","0","Психогомеопатия: Алхимия души.","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","service_history","service","no","no","high","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message-207"
"message569","default","24.05.2025 14:02:31 UTC-05:00","no","photos/photo_364@24-05-2025_14-02-31.jpg","1","0","Психогомеопатия: Алхимия души.","ad3b5d26b3be1dcd44628db604a1e95b3d059b5c2b94d949ff99a6c8b9fc241c","Коррекция Сценария 5 неделя: возрождение. 30 день. Право быть собой. Новая модель в действии. Возвращение героя с даром. Возвращение в свой дом/ храм. Тема: Ты уже живёшь иначе. Это видно. Это реально. СОСТОЯНИЕ: 30 день — это первая фиксация нового сценария . Ты уже не просто чувствуешь себя иначе ты действуешь иначе. Реагируешь спокойнее, не молчишь, когда","other","out_of_scope","no","no","low","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message569"
"message570","default","24.05.2025 22:06:42 UTC-05:00","no","photos/photo_365@24-05-2025_22-06-42.jpg","1","0","Психогомеопатия: Алхимия души.","4e50c25ee8f5a1fa0a70e02d29858a00c8152ef219c7a353c4b345b2e59f8801","MERCURIOUS SOLUBILIS (ртуть). Удивительный препарат, который помогает найти свой огонь в хаосе тьмы (NIGREDO) и выбраться к свету. Препарат стабилизирует и поддерживает, когда ты во мраке. И, как Меркурий, проводит сквозь хаос к твоему внутреннему сиянию. ПРЕПАРАТ АКТУАЛЕН : при ранних травмах развития: - когда родители агрессивны и манипулятивны (ядовиты) -","remedy_card","book_02","yes","yes","high","full_card","Mercurius solubilis","mercurius-solubilis","message570","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message570"
"message-208","service","","no","","0","0","Психогомеопатия: Алхимия души.","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","service_history","service","no","no","high","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message-208"
"message571","default","25.05.2025 09:30:38 UTC-05:00","no","photos/photo_366@25-05-2025_09-30-38.jpg","1","0","Психогомеопатия: Алхимия души.","fa1d2fe6c7a788c04cfb191011fd457723e686d39360c5cf7b322901ea2b5e2c","Курс Коррекции Сценария. 5 неделя. Возвращение. 31 день: Одиссей - хозяин Итаки. Закрепление себя в своем мире Тема: Я могу быть собой — не иногда, а устойчиво. Мир начинает перестраиваться под мою правду. СОСТОЯНИЕ: Это день приятного импульса жить дальше. Если 30 день - уякоренение в своей правде, 31 день - свое проявление, просто потому что хочется. Мир у","other","out_of_scope","no","no","low","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message571"
"message572","default","25.05.2025 16:08:44 UTC-05:00","no","","0","0","Психогомеопатия: Алхимия души.","f949f46a49696a8f16a12e314380491aa398dd4ee1da92a35c988b12ce4ffc8a","Я стал все больше интересоваться препаратом Mercurius Solubilis. У него очень интересные свойства. Он как кот, может мягко пройти и поддерживать ранние субличности. Этот поток не навязывает ничего, не подталкивает, а просто дает ощущение: ""Я есть"". ""Я здесь"". Он не требует реакции, а значит легко проходит защиты. Он как Меркурий, проникакт в удаленные грани ","subpersonality","book_03","yes","yes","medium","mention_only","Mercurius solubilis","mercurius-solubilis; mercurius-solubilis","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message572"
"message-209","service","","no","","0","0","Психогомеопатия: Алхимия души.","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","service_history","service","no","no","high","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message-209"
"message573","default","26.05.2025 13:42:58 UTC-05:00","no","photos/photo_367@26-05-2025_13-42-58.jpg","1","0","Психогомеопатия: Алхимия души.","0da549f51df0dba2578abd7952c1945ae3e62e55fd85a43901cecd51efd851e5","Коррекция сценария 5 неделя. Возвращение 32 день — Импульс к Жизни. Первая в стреча с Пенелопой. Выход из укрытия. Тема: Я могу быть с другими, оставаясь собой. СОСТОЯНИЕ: Стабильность с элементами нежности. Появляется интерес смотреть наружу, в мир, но с осторожностью. Может появитьчя легкая грусть, как оттепель. Это день пробы контакта. Приближения к друго","other","out_of_scope","no","no","low","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message573"
"message574","default","26.05.2025 16:00:01 UTC-05:00","no","photos/photo_368@26-05-2025_16-00-01.jpg","1","0","Психогомеопатия: Алхимия души.","343ad51dbde9752e269f16ef8b10e765de26ecfd8a80febedf57f85b4437542f","АРХЕТИПИЧЕСКАЯ ГОМЕОПАТИЯ И ЕГИПЕТСКАЯ МАГИЯ Поддежка здоровья в тонких состояниях. Я открыл новый вектор в своей практике — поддержка ослабленного организма в сложных и пограничных состояниях. Это требует предельной точности: важны не только препарат и потенция, но даже время коррекции, направление воздействия и длительность паузы. В процессе исследований я","subpersonality","book_03","yes","yes","medium","mention_only","Carbo vegetabilis","carbo-vegetabilis; carbo-vegetabilis","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message574"
"message575","default","26.05.2025 21:01:52 UTC-05:00","no","photos/photo_369@26-05-2025_21-01-52.jpg","1","0","Психогомеопатия: Алхимия души.","ed82e7223d55761157be43fcf0d9d38477f311497a83e5d827fd8b0e59c1e7ea","PHYTOLACCA DECANDRA (Фитолакка) Препарат невыраженной глубинной боли. Он помогает получить выдержку и опору в сложных ситуациях. Распустить узел боли. Препарат выводит человека из архетипа ""подавленной агрессии"", ""замершего крика"". Выводит из темноты страха и никчемности. Помогает перейти границу от изоляции к робкому интересу и попытке контакта. Ключевое: р","remedy_card","book_02","yes","yes","high","full_card","Phytolacca Decandra","phytolacca-decandra","message575","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message575"
"message-210","service","","no","","0","0","Психогомеопатия: Алхимия души.","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","service_history","service","no","no","high","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message-210"
"message576","default","27.05.2025 12:42:30 UTC-05:00","no","photos/photo_370@27-05-2025_12-42-30.jpg","1","0","Психогомеопатия: Алхимия души.","3c0d6c1cfde33fa77abed60efce5f808dc69e16cce26d24a2b24866105264ef3","Коррекция Сценария 5 неделя 33 день — Узнавание. Точка «да» Тема: Я вижу тебя. И остаюсь собой. Теперь мы можем быть рядом по-новому. СОСТОЯНИЕ: Появляется внутренняя тишина и собранность. Это время проявления, простых реальных шагов к мечте. Ты стоишь — в своей правде, в своём ритме. И теперь наступает момент, когда другой смотрит — и узнаёт тебя. Это не вс","subpersonality","book_03","yes","yes","medium","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message576"
"message-211","service","","no","","0","0","Психогомеопатия: Алхимия души.","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","service_history","service","no","no","high","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message-211"
"message578","default","28.05.2025 17:00:22 UTC-05:00","no","photos/photo_371@28-05-2025_17-00-22.jpg","1","0","Психогомеопатия: Алхимия души.","d6c9e11f312cc5c8badc6e5a57ac22416de6ccee2910d0ad1e8d69a0c83b115e","Коррекция Сценария 5 неделя. 5.7. 34 день. Зрелость встречи. Слияние близости и свободы. Признание любви, отпускание зависимости. Врата к Зрелости Духа. Тема: Я могу быть в “мы” — не теряя “я”. СОСТОЯНИЕ: - Внутреннее спокойствие с элементами готовности. - Пробуждение зрелой правды: ты знаешь, что тебе нужно, что подходит, а что — больше нет. - Возможна лёгк","other","out_of_scope","no","no","low","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message578"
"message579","default","28.05.2025 18:59:44 UTC-05:00","no","photos/photo_372@28-05-2025_18-59-44.jpg","1","0","Психогомеопатия: Алхимия души.","3e90bcc4fc59923c8134d1738abf9da89b2d4e34ba3c2fa3161a52ee62f3f207","АРХЕТИПИЧЕСКАЯ ТЕРАПИЯ + психогомеопатия. Сейчас в работе с целями и травмами души мы в работе объединяем 3 подхода: #1. ОБРАЗНАЯ ТЕРАПИЯ (МИСТЕРИИ). Мы находим ранние травмированные части души через образы, расстановки и даем им ресурс через образы из сказок и мифов. Коллективное бессознательное помогает исцелить ранние травмы. - Это как песчинка, которая, ","subpersonality","book_03","yes","yes","medium","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message579"
"message580","default","28.05.2025 19:27:40 UTC-05:00","no","photos/photo_373@28-05-2025_19-27-40.jpg","1","0","Психогомеопатия: Алхимия души.","c73516c12d526eddaa9476382e9868418203a27f6bbf0e4d348a049f9edd351d","КАК ПРОХОДИТ АРХЕТИПИЧЕСКАЯ ТЕРАПИЯ (Приведу пример) В терапии у клиента выявился конфликт субличностей, который проявился в образе Волка и Красной Шапочки. Причем, - волк как раз хотел внимания и любви, - а красная шапочка его презирала и избегала. По факту это две субличности, каждая из которых несёт в себе травму: страх отвержения, нехватку признания и т.","deep_alchemical","book_04","yes","yes","medium","mention_only","Mercurius solubilis","mercurius-solubilis; mercurius-solubilis","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message580"
"message581","default","28.05.2025 20:03:23 UTC-05:00","no","photos/photo_374@28-05-2025_20-03-23.jpg","1","0","Психогомеопатия: Алхимия души.","23aaa3530aa2161157de1224ccb009af78890d69aa9f981b1555bdd3143be6d4","✨ АРТЕФАКТЫ И МЕСТА СИЛЫ В АРХЕТИПИЧЕСКОЙ ТЕРАПИИ (Пример: Волк и Красная Шапочка) Это дополнительный инструмент, который может повлиять на расстановку внутренних образов. Если взять тот же кейс, с Волком и Красной шапочкой, терапия и гомеопатия запускают трансформацию. Но если процесс идет медленно, можно его ускорить через артефакты. Расскажу, как работают","subpersonality","book_03","yes","yes","medium","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message581"
"message-212","service","","no","","0","0","Психогомеопатия: Алхимия души.","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","service_history","service","no","no","high","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message-212"
"message582","default","29.05.2025 10:32:38 UTC-05:00","yes","photos/photo_375@29-05-2025_10-32-38.jpg","1","0","Психогомеопатия: Алхимия души.","397bdb5686b2c3be62ab46528436d223d9fcbcc9c759ef6b81e533c34155d2e3","АКЦИЯ — ДАОССКОЕ ГАДАНИЕ И ПОДСКАЗКИ ИЦЗИН Первым 3 участникам — бесплатно! Я нарабатываю новые методы работы с Даосским Пантеоном и ИЦзином — древней системой предсказаний. В рамках этой практики я предлагаю каждому по одному вопросу в подарок ! Как проходит работа: 1. Напишите мне в личные сообщения: t.me/AndyTherapist , кратко опишите ваш вопрос или ситуа","deep_alchemical","book_04","yes","yes","medium","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message582"
"message583","default","29.05.2025 10:58:41 UTC-05:00","no","","0","0","Психогомеопатия: Алхимия души.","b9e47f0c22a3749008d1313700d6e5a1ed4592c9188b3610e9da7e9b4e761211","АРХЕТИПИЧЕСКАЯ ТЕРАПИЯ + психогомеопатия ФОРМАТЫ РАБОТЫ : #1. Экспресс-диагностика: Расстановка, анализ ситуации, решения: БЕСПЛАТНО. #2. Расширенная диагностика Анализ ситуации + подсказки и рекомендации от Даосской Традиции: ДОНЕЙШН. Детали: t.me/psychic_alchemy/582 #3. Краткая сесся 1 уровня (Разбор ситуации + препараты гомеопатии ): 50€. #4. Расширенная ","deep_alchemical","book_04","yes","yes","medium","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message583"
"message584","default","29.05.2025 12:46:57 UTC-05:00","no","photos/photo_376@29-05-2025_12-46-57.jpg","1","0","Психогомеопатия: Алхимия души.","36eba1d65397ed6e1f70051e03e390fc10a7dfe0fb0a7183180f8400e24c25c4","ОБНОВЛЕНИЕ Раньше в психогомеопатии я работал восновном с одним интроектом (образом) - это Я, в мире. Мы через препараты взращивали Я, оно становилось более смелое, любимое, яркое и т.д. Но сейчас я прихожу к пониманию, что Мир - это ведь тоже интроект (внутренний образ). И реальная реакция мира (поддержка или отвержение), обычно соответствует тому сценарию,","theory_method","book_01","yes","yes","medium","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message584"
"message585","default","29.05.2025 17:30:15 UTC-05:00","no","photos/photo_377@29-05-2025_17-30-15.jpg","1","0","Психогомеопатия: Алхимия души.","f3259ac0d6f274ba8eb9865665c2d000afcbd55849a5c9de7a4cfa85ac2fb176","ПРИМЕР РАБОТЫ С внутренними образами (интроектами). Работаю с клиентом. Страх ряда событий в мире у клиента связывается с образом Кая во дворце Снежной Королевы. В терапии, что любопытно, мы работаем и с образом Кая, и с образом Снежной Королевы. Они отражают сценарий клиента с разных сторон: * Снежная королева - сценарий ""все контролировать"". Корень - нет у","theory_method","book_01","yes","yes","medium","mention_only","Ignatia Amara","ignatia-amara","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message585"
"message586","default","29.05.2025 19:34:38 UTC-05:00","no","photos/photo_378@29-05-2025_19-34-38.jpg","1","0","Психогомеопатия: Алхимия души.","8df6e3b88c000c3ee360debdebef36ead7887e6f9d1e02a7556dc0aa7598205c","Коррекция сценария 5 неделя. 5.7 35 день — Начало Пути. Выход в Мир с новым ""Я"". Это не выход из миров Аида, не выход из укрытия - это начало созидания нового листа своей жизни. Тема дня: ""Я готов идти. В мир. В путь. Мне нет нужды спрятаться. Нет страха потерять себя."" Состояние: Появляется ощущение: я имею право жить, говорить, хотеть, чувствовать. Растет ","other","out_of_scope","no","no","low","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message586"
"message-213","service","","no","","0","0","Психогомеопатия: Алхимия души.","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","service_history","service","no","no","high","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message-213"
"message587","default","30.05.2025 08:13:12 UTC-05:00","no","photos/photo_379@30-05-2025_08-13-12.jpg","1","0","Психогомеопатия: Алхимия души.","5cf5e69341b159f73ef8c3fbeabd442e1dc29cc0600add9395a4a157f1e55ebe","КАКОЙ ВЫБРАТЬ КУРС в психогомеопатии? 1. Курс 1го уровня ""Освобождение"" направлен на снятие стрессов, ступоров к симптомам, отношениям, деньгам. Эта программа очень мягко поддерживает личность, чтобы у человека появилось больше энергии, свободы и уверенности действовать в тех сферах, которые ему актуальны. Длительность: 4 сессии. 2. Курс 2го уровня ""Сборка Я","deep_alchemical","book_04","yes","yes","medium","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message587"
"message588","default","30.05.2025 08:14:41 UTC-05:00","yes","","0","0","Психогомеопатия: Алхимия души.","c43537011e6c2de419dc1b04483554a3047552bdb8b7e6fb7ed2f84212f573b1","Все началось с моего запроса: ступор перед амбициозными проектами. Я рассчитывал на точечное решение ступора гомеопатией и ожидал, что меня за недельку отпустит заме но и я возьмусь решать проект, с которым у меня возникли трудности из серии ""хочу, но трудные чувства и вместо действия - ступор и апатия"". Андрей предложил 8 фраз и ""уровней"" на которых проявля","theory_method","book_01","yes","yes","medium","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message588"
"message589","default","30.05.2025 19:24:06 UTC-05:00","no","photos/photo_380@30-05-2025_19-24-06.jpg","1","0","Психогомеопатия: Алхимия души.","b3a9a562b95c5b945f50834ee53f4364a07eacafab3754b7521edfa0710cdec4","Курс Коррекции Сценария 6 неделя. 6.1. 36 день — Отправление корабля Арго . Тема: Начало плавания. Первые шаги в новый мир из своей ценности. Аргонавты отправляются в путь. Состояние . Волнительно, но без паники. Внутри есть готовность к действию, предвкушение перемен. Смесь воодушевления и лёгкой тревоги («Смогу ли я?»). Появляется интерес к людям и ситуаци","other","out_of_scope","no","no","low","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message589"
"message-214","service","","no","","0","0","Психогомеопатия: Алхимия души.","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","service_history","service","no","no","high","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message-214"
"message590","default","31.05.2025 14:03:45 UTC-05:00","no","photos/photo_381@31-05-2025_14-03-45.jpg","1","0","Психогомеопатия: Алхимия души.","9df0421c871a492d89ab54e186c47d88e6f5fca39a19e7f776bccedf6089ff7a","МНОЖЕСТВЕННАЯ ЛИЧНОСТЬ Основной принцип здоровья в современной психологии: наличие единой, целостной личности. Но психогомеопатия показывает, что личность скорее похожа на капусту и состоит из разных слоев. Причем эти слои могут очень отличаться от друга, иметь разные желания, разные травмы и потребности. И с каждым годом, с новым стрессом человек получает н","subpersonality","book_03","yes","yes","medium","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message590"
"message591","default","31.05.2025 14:08:18 UTC-05:00","no","photos/photo_382@31-05-2025_14-08-18.jpg","1","0","Психогомеопатия: Алхимия души.","007f6f6341716256fe29c3b9d95a1f8fc0c466447cc5acf71c4f29237e9c6927","ОБНОВЛЕНИЯ. РАННИЕ ФОТО. В последнее время я начал сравнивать эффект воздействия по фотографиям разного возраста. Это удивительно, но именно через фото очень раннего возраста можно найти контакт с очень ранними травмами и сценариями человека. На сессиях расширенной гомеопатии мы это делаем через мандалы и рисунки. Но ваши ранние фото так же могут быть полезн","deep_alchemical","book_04","yes","yes","medium","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message591"
"message592","default","31.05.2025 20:37:48 UTC-05:00","no","photos/photo_383@31-05-2025_20-37-48.jpg","1","0","Психогомеопатия: Алхимия души.","8844f54af333076870f573c2027a7520b212813166790fb91362ea8a605a0e8b","Коррекция Сценария Жизни 6 неделя 6.2. 📅 37 день — Отплытие. Отпускание берег а. Проба мира. 🌊 Тема: Начало пути. Мягкое отпускание старого сценария, ""береговой линии"" (прежние роли, страхи, зависимости). Состояние: Больше спокойствия. Усталость но любопытство к новому. Интерес, но настороженность. Тёплая благодарность к старому опыту. Лёгкая тревога: «А с","other","out_of_scope","no","no","low","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message592"
